url,product_id,category
https://www.amazon.com/Melissa-Doug-Activity-Child-Safe-Scissors/dp/B00EJAEUBC/ref=zg_bs_toys-and-games_15/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00EJAEUBC,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Munchkin-17040-Fishin-Bath-Toy/dp/B01N52DUNK/ref=zg_bs_toys-and-games_48/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B01N52DUNK,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Play-Doh-Modeling-Compound-Non-Toxic-Exclusive/dp/B00JM5GZGW/ref=zg_bs_toys-and-games_17/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00JM5GZGW,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Washable-Special-Sidewalk-Anti-Roll/dp/B00PY47LHW/ref=zg_bs_toys-and-games_42/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00PY47LHW,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Bunch-Balloons-Pack-Amazon-Exclusive/dp/B07GW2QQWN/ref=zg_bs_toys-and-games_28/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07GW2QQWN,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Twistables-Classrooms-Preschools-Self-Sharpening/dp/B00062J99K/ref=zg_bs_toys-and-games_8/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00062J99K,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Melissa-Doug-Decorate-Your-Own-Butterfly-Magnets/dp/B00Y8YOVOA/ref=zg_bs_toys-and-games_12/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00Y8YOVOA,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Step2-874600-Showers-Playset-Multi-Colored/dp/B01K1K0K6M/ref=zg_bs_toys-and-games_6/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B01K1K0K6M,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Insect-Lore-Butterfly-Growing-Kit/dp/B00000ISC5/ref=zg_bs_toys-and-games_3/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00000ISC5,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Outdoor-Glitter-Sidewalk-Summer/dp/B00PY47F8M/ref=zg_bs_toys-and-games_16/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00PY47F8M,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Learning-Resources-Spike-Hedgehog-Sensory/dp/B078WM314M/ref=zg_bs_toys-and-games_33/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B078WM314M,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Battleship-Planes-Strategy-Amazon-Exclusive/dp/B06Y1N3PTX/ref=zg_bs_toys-and-games_22/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B06Y1N3PTX,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Creativity-Kids-Grow-Glow-Terrarium/dp/B00I9KDFK0/ref=zg_bs_toys-and-games_9/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00I9KDFK0,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Jenga-A2120EU4-Classic-Game/dp/B00ABA0ZOA/ref=zg_bs_toys-and-games_1/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00ABA0ZOA,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Play-Doh-A5417-Sparkle-Compound-Collection/dp/B00IGNWYNE/ref=zg_bs_toys-and-games_5/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00IGNWYNE,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Melissa-Doug-Pretend-Frustration-Free-Packaging/dp/B07PBXRJ7G/ref=zg_bs_toys-and-games_43/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07PBXRJ7G,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Jenga-A2120EU4-Classic-Game/dp/B00ABA0ZOA/ref=zg_bs_toys-and-games_map_1/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00ABA0ZOA,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Washable-Glitter-Exclusive-Stocking/dp/B07BYWS5XW/ref=zg_bs_toys-and-games_32/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07BYWS5XW,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/L-L-Surprise-Candylicious-Multicolor/dp/B07XSQ3BYJ/ref=zg_bs_toys-and-games_47/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07XSQ3BYJ,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/FoxPrint-Princess-conveniently-Carrying-Foldable/dp/B0120XRWLE/ref=zg_bs_toys-and-games_34/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B0120XRWLE,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Taco-Cat-Goat-Cheese-Pizza/dp/B077Z1R28P/ref=zg_bs_toys-and-games_30/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B077Z1R28P,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Crayons-Assorted-Toddler-16Count/dp/B07L6VQDSC/ref=zg_bs_toys-and-games_29/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07L6VQDSC,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Twistables-Colored-Exclusive-Stocking/dp/B07D4RN9NH/ref=zg_bs_toys-and-games_36/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07D4RN9NH,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Nuby-Floating-Purple-Octopus-Interactive/dp/B083ZZSGLR/ref=zg_bs_toys-and-games_49/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B083ZZSGLR,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/LEGO-Classic-Medium-Creative-Brick/dp/B00NHQFA1I/ref=zg_bs_toys-and-games_19/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00NHQFA1I,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Hasbro-A5640-Connect-4-Game/dp/B00D8STBHY/ref=zg_bs_toys-and-games_2/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00D8STBHY,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/dp/B073WMYP6M/ref=zg_bs_toys-and-games_26/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B073WMYP6M,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/SplashEZ-Sprinkler-Splash-Wading-Learning/dp/B07MNMT3M7/ref=zg_bs_toys-and-games_23/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07MNMT3M7,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Creative-Roots-Stepping-Horizon-Assorted/dp/B07HSJ5R7V/ref=zg_bs_toys-and-games_50/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07HSJ5R7V,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Postage-Stamps-envelopes-Wayne-Global/dp/B081J497K2/ref=zg_bs_toys-and-games_44/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B081J497K2,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Kinetic-Sand-Beach-Kingdom-Playset/dp/B079P87RVB/ref=zg_bs_toys-and-games_41/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B079P87RVB,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Hasbro-B0965-Monopoly-Deal-Card/dp/B00NQQTZCO/ref=zg_bs_toys-and-games_18/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00NQQTZCO,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/LEGO-Classic-Green-Baseplate-Supplement/dp/B00NHQF65S/ref=zg_bs_toys-and-games_14/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00NHQF65S,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/dp/B01DY818JG/ref=zg_bs_toys-and-games_46/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B01DY818JG,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Elmers-Liquid-Glitter-Washable-Assorted/dp/B008M56YZU/ref=zg_bs_toys-and-games_39/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B008M56YZU,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/SunWorks-Construction-Paper-White-Sheets/dp/B0017OHG1O/ref=zg_bs_toys-and-games_35/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B0017OHG1O,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Cards-Against-Humanity-LLC-CAHUS/dp/B004S8F7QM/ref=zg_bs_toys-and-games_13/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B004S8F7QM,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/SunWorks-Construction-Assorted-Colors-Sheets/dp/B0017OJKLI/ref=zg_bs_toys-and-games_45/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B0017OJKLI,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Regal-Games-Chalk-City-Washable/dp/B071CKSMS7/ref=zg_bs_toys-and-games_4/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B071CKSMS7,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Chalk-Jumbo-Sidewalk-Count-colors/dp/B079WL9MXC/ref=zg_bs_toys-and-games_31/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B079WL9MXC,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/L-L-Surprise-Sparkle-Multicolor/dp/B07PQVRPR1/ref=zg_bs_toys-and-games_11/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07PQVRPR1,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/First-Years-Stack-Up-Cups/dp/B00005C5H4/ref=zg_bs_toys-and-games_27/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00005C5H4,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/L-L-Surprise-Surprises-Including/dp/B07XSPCBVP/ref=zg_bs_toys-and-games_24/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07XSPCBVP,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Washable-Sidewalk-Outdoor-Exclusive/dp/B00LH1WN4W/ref=zg_bs_toys-and-games_38/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B00LH1WN4W,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Erasable-Non-Toxic-Pre-Sharpened-Gradation/dp/B000PCWKBA/ref=zg_bs_toys-and-games_20/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B000PCWKBA,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Washable-Watercolors-8-ea/dp/B000HHKAE2/ref=zg_bs_toys-and-games_21/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B000HHKAE2,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Colored-Pre-sharpened-Coloring-Stocking/dp/B018HB2QFU/ref=zg_bs_toys-and-games_10/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B018HB2QFU,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Little-Tikes-Spiralin-Waterpark-Table/dp/B004INDQWY/ref=zg_bs_toys-and-games_37/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B004INDQWY,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Darice-Solution-Top-Works-Machines-Birthdays/dp/B07RYBB4NZ/ref=zg_bs_toys-and-games_7/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B07RYBB4NZ,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Crayola-Markers-Assorted-Colors-Coloring/dp/B01C64BASI/ref=zg_bs_toys-and-games_40/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B01C64BASI,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Disney-Princess-Necklace-Activity-Set/dp/B0747ZGTTG/ref=zg_bs_toys-and-games_25/132-3105173-9301645?_encoding=UTF8&psc=1&refRID=BZ10YZJJ1T0QC9YT1AR2,B0747ZGTTG,"{'name': 'toys-and-games', 'url': 'https://www.amazon.com/Best-Sellers-Toys-Games/zgbs/toys-and-games/'}"
https://www.amazon.com/Wyze-Indoor-Wireless-Detection-Assistant/dp/B076H3SRXG/ref=zg_bs_electronics_16?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B076H3SRXG,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/amFilm-Tempered-Screen-Protector-Nintendo-Switch/dp/B01N3ASPNV/ref=zg_bs_electronics_39?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B01N3ASPNV,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Fire-HD-10/dp/B07K1RZWMC/ref=zg_bs_electronics_18?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07K1RZWMC,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/all-new-Echo/dp/B07R1CXKN7/ref=zg_bs_electronics_42?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07R1CXKN7,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/TCL-40S325-Inch-1080p-Smart/dp/B07GB61TQR/ref=zg_bs_electronics_28?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07GB61TQR,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Fujifilm-INSTAX-Instant-Sheets-Cameras/dp/B06W5JYQX1/ref=zg_bs_electronics_47?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B06W5JYQX1,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Roku-Streaming-Stick-HDR-Streaming-Long-range/dp/B075XLWML4/ref=zg_bs_electronics_6?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B075XLWML4,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/TCL-55S425-inch-Smart-Roku/dp/B07JJZPZNS/ref=zg_bs_electronics_37?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07JJZPZNS,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Echo-Dot-3rd-Gen-speaker/dp/B07W95GZNH/ref=zg_bs_electronics_9?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07W95GZNH,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Fire-TV-Stick-4K-with-Alexa-Voice-Remote/dp/B079QHML21/ref=zg_bs_electronics_3?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B079QHML21,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Roku-Premiere-HDR-Streaming-Player-Premium/dp/B07HDBZN7Q/ref=zg_bs_electronics_12?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07HDBZN7Q,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Introducing-Echo-Show-Compact-Charcoal/dp/B07HZLHPKP/ref=zg_bs_electronics_35?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07HZLHPKP,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/TR-Industrial-TR88302-Multi-Purpose-Cable/dp/B01018DC96/ref=zg_bs_electronics_33?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B01018DC96,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Fire-7-Kids-Edition-Tablet/dp/B07H8WS1FT/ref=zg_bs_electronics_38?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07H8WS1FT,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/TCL-50S425-inch-Smart-Roku/dp/B07JK98NNQ/ref=zg_bs_electronics_46?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07JK98NNQ,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/Fire-TV-Stick-with-Alexa-Voice-Remote/dp/B0791TX5P5/ref=zg_bs_electronics_1?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B0791TX5P5,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/All-new-Kindle-Paperwhite-Waterproof-Storage/dp/B07CXG6C9W/ref=zg_bs_electronics_30?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B07CXG6C9W,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
https://www.amazon.com/GE-Outlet-Protector-Extension-14092/dp/B00DOMYL24/ref=zg_bs_electronics_19?_encoding=UTF8&psc=1&refRID=GGNJR9AXHDW7SAG05ZFQ,B00DOMYL24,"{'name': 'electronics', 'url': 'https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/'}"
